Artist_URI,Wikidata_ID,Artist_Name,Gender,Birthplace,Deathplace,Birthdate,Deathdate,Nationality,Work_Location_English,Start_Date,End_Date,VB_name
https://data.rkd.nl/artists/100527,Q7147779,"Van Caeckenbergh, Patrick",Male,Aalst (Oost-Vlaanderen),,1960,nan,Belgian,,nan,nan,Patrick Van Caeckenbergh
https://data.rkd.nl/artists/101067,Q1907680,"Visser, Barbara",Female,Haarlem (city),,1966,nan,Dutch,Amsterdam,1985,1991,Barbara Visser
https://data.rkd.nl/artists/101067,Q1907680,"Visser, Barbara",Female,Haarlem (city),,1966,nan,Dutch,New York City,1989,1989,Barbara Visser
https://data.rkd.nl/artists/101067,Q1907680,"Visser, Barbara",Female,Haarlem (city),,1966,nan,Dutch,Amsterdam,2007,2015,Barbara Visser
https://data.rkd.nl/artists/10108,Q29552295,"Bolding, Cees",Male,Wormerveer,The Hague (city),1897,1979,Dutch,Wormerveer,1919,1919,Cees Bolding
https://data.rkd.nl/artists/10108,Q29552295,"Bolding, Cees",Male,Wormerveer,The Hague (city),1897,1979,Dutch,Urk,1920,1920,Cees Bolding
https://data.rkd.nl/artists/10108,Q29552295,"Bolding, Cees",Male,Wormerveer,The Hague (city),1897,1979,Dutch,Amsterdam,1920,1921,Cees Bolding
https://data.rkd.nl/artists/10108,Q29552295,"Bolding, Cees",Male,Wormerveer,The Hague (city),1897,1979,Dutch,The Hague,nan,nan,Cees Bolding
https://data.rkd.nl/artists/10108,Q29552295,"Bolding, Cees",Male,Wormerveer,The Hague (city),1897,1979,Dutch,Scheveningen,1969,1969,Cees Bolding
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Ferrara,1856,1862,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Pistoia,1868,1868,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,London,1870,1871,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Paris,1871,1871,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Germany,1876,1876,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Netherlands,1876,1876,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Amsterdam,1880,1880,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Madrid,1889,1889,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Montorsoli,1892,1892,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Venice,1915,1918,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Nice,1915,1918,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Florence,1862,1866,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Naples,1866,1866,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Florence,1867,1867,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Paris,1867,1867,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Livorno,1867,1867,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Monte Carlo,1867,1867,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Nice,1868,1868,Giovanni Boldini
https://data.rkd.nl/artists/10110,Q362003,"Boldini, Giovanni",Male,Ferrara (city),Paris (city),1842,1931,Italian,Menton,1868,1868,Giovanni Boldini
https://data.rkd.nl/artists/101212,Q16670913,"Lerch, Franz",Male,Vienna (city),New York City,1895,1977,Austrian,Vienna,nan,nan,Franz Lerch
https://data.rkd.nl/artists/101550,,"Olympios, Lefteris",Male,Cyprus,,1953,nan,Greek,,nan,nan,Lefteris Olympios
https://data.rkd.nl/artists/101571,Q2286681,"Bächli, Silvia",Female,Baden (Aargau),,1956,nan,Swiss,Basel,1993,2009,Silvia Bächli
https://data.rkd.nl/artists/101571,Q2286681,"Bächli, Silvia",Female,Baden (Aargau),,1956,nan,Swiss,Paris,1993,1993,Silvia Bächli
https://data.rkd.nl/artists/10172,Q4091000,"Bolotowsky, Ilya",Male,Sint-Petersburg (city),New York City,1907,1981,Russian,United States of America,nan,nan,Ilya Bolotowsky
https://data.rkd.nl/artists/10185,Q705225,"Boltanski, Christian",Male,Paris (city),Paris (city),1944,2021,French,Malakoff,1969,2021,Christian Boltanski
https://data.rkd.nl/artists/101937,Q2568148,"Wagemans, Maurice",Male,Brussels,Bredene,1877,1927,Belgian,Paris,nan,nan,Maurice Wagemans
https://data.rkd.nl/artists/101981,Q2344828,"Wallet, Taf",Male,La Louvière,Schaarbeek (Brussel),1902,2001,Belgian,Schaarbeek,1923,1923,Taf Wallet
https://data.rkd.nl/artists/101981,Q2344828,"Wallet, Taf",Male,La Louvière,Schaarbeek (Brussel),1902,2001,Belgian,Sint-Idesbald,1933,1933,Taf Wallet
https://data.rkd.nl/artists/101981,Q2344828,"Wallet, Taf",Male,La Louvière,Schaarbeek (Brussel),1902,2001,Belgian,France,1928,1930,Taf Wallet
https://data.rkd.nl/artists/101981,Q2344828,"Wallet, Taf",Male,La Louvière,Schaarbeek (Brussel),1902,2001,Belgian,Italy,1928,1930,Taf Wallet
https://data.rkd.nl/artists/102018,Q2978260,"Viseux, Claude",Male,Champagne-sur-Oise,Anglet (Pyrenées-Atlantiques),1927,2008,French,Anglet,1998,2008,Claude Viseux
https://data.rkd.nl/artists/10211,Q734355,"Bomberg, David",Male,Birmingham (Great Britain),London (England),1890,1957,English,Morocco,1930,1930,David Bomberg
https://data.rkd.nl/artists/10211,Q734355,"Bomberg, David",Male,Birmingham (Great Britain),London (England),1890,1957,English,Greece,1930,1930,David Bomberg
https://data.rkd.nl/artists/10211,Q734355,"Bomberg, David",Male,Birmingham (Great Britain),London (England),1890,1957,English,Russia,1933,1933,David Bomberg
https://data.rkd.nl/artists/10211,Q734355,"Bomberg, David",Male,Birmingham (Great Britain),London (England),1890,1957,English,Spain,1934,1935,David Bomberg
https://data.rkd.nl/artists/102223,Q3142119,"Yencesse, Hubert",Male,Paris (city),,1900,nan,French,Dijon,nan,nan,Hubert Yencesse
https://data.rkd.nl/artists/102223,Q3142119,"Yencesse, Hubert",Male,Paris (city),,1900,nan,French,Paris,nan,nan,Hubert Yencesse
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Morocco,1947,1947,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Japan,1955,1956,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Sauvagemont,1957,1960,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,New York City,1961,1961,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Bougival,1963,1963,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,New York City,1965,1965,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Mexico,1965,1965,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Norway,1971,1971,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,New York City,1979,1979,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Mexico,1979,1979,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,China,1988,1988,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Yugoslavia,1947,1947,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Paris,1948,1948,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Denmark,1949,1949,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Sweden,1949,1949,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Brussels,1949,1949,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Denmark,1950,1950,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Sweden,1950,1950,Pierre Alechinsky
https://data.rkd.nl/artists/1025,Q328248,"Alechinsky, Pierre",Male,Brussels,,1927,nan,Belgian,Paris,1951,1952,Pierre Alechinsky
https://data.rkd.nl/artists/102616,Q2990693,"Blume, Peter",Male,Russia,,1906,nan,Russian,United States of America,1911,1911,Peter Blume
https://data.rkd.nl/artists/102672,Q3993061,"Fabris, Toni",Male,Bassano del Grappa,,1915,1989,Italian,Milan,nan,nan,Toni Fabris
https://data.rkd.nl/artists/102856,Q19895031,"Framis, Alicia",Female,Barcelona (city),,1967,nan,Spanish,Barcelona,1985,1990,Alicia Framis
https://data.rkd.nl/artists/102856,Q19895031,"Framis, Alicia",Female,Barcelona (city),,1967,nan,Spanish,Paris,1990,1993,Alicia Framis
https://data.rkd.nl/artists/102856,Q19895031,"Framis, Alicia",Female,Barcelona (city),,1967,nan,Spanish,Amsterdam,1995,2005,Alicia Framis
https://data.rkd.nl/artists/102856,Q19895031,"Framis, Alicia",Female,Barcelona (city),,1967,nan,Spanish,Shanghai,2007,2009,Alicia Framis
https://data.rkd.nl/artists/102856,Q19895031,"Framis, Alicia",Female,Barcelona (city),,1967,nan,Spanish,Amsterdam,2012,2012,Alicia Framis
https://data.rkd.nl/artists/102905,Q1425302,"Wesley, John",Male,Los Angeles (California),,1928,nan,American,Los Angeles,1947,1950,John Wesley
https://data.rkd.nl/artists/102905,Q1425302,"Wesley, John",Male,Los Angeles (California),,1928,nan,American,New York City,nan,nan,John Wesley
https://data.rkd.nl/artists/103135,Q1087064,"Wool, Christopher",Male,Chicago (Illinois),,1955,nan,American,New York City,2009,2009,Christopher Wool
https://data.rkd.nl/artists/10320,Q3624501,"Bonfanti, Arturo",Male,Bergamo (city),Bergamo (city),1905,1978,Italian,Milan,nan,nan,Arturo Bonfanti
https://data.rkd.nl/artists/10320,Q3624501,"Bonfanti, Arturo",Male,Bergamo (city),Bergamo (city),1905,1978,Italian,Bergamo,1958,1978,Arturo Bonfanti
https://data.rkd.nl/artists/10320,Q3624501,"Bonfanti, Arturo",Male,Bergamo (city),Bergamo (city),1905,1978,Italian,Paris,nan,nan,Arturo Bonfanti
https://data.rkd.nl/artists/103235,Q20859283,"Zucker, Joe",Male,Chicago (Illinois),,1941,nan,American,Chicago,nan,nan,Joe Zucker
https://data.rkd.nl/artists/103235,Q20859283,"Zucker, Joe",Male,Chicago (Illinois),,1941,nan,American,East Hampton,nan,nan,Joe Zucker
https://data.rkd.nl/artists/103262,Q21809634,"Africano, Nicholas",Male,Kankakee (Illinois),,1948,nan,American,Normal,nan,nan,Nicholas Africano
https://data.rkd.nl/artists/103533,Q538986,"Benglis, Lynda",Female,Lake Charles (Louisiana),,1941,nan,American,New York City,nan,nan,Lynda Benglis
https://data.rkd.nl/artists/103571,Q586843,"Berrocal, Miguel",Male,Villanueva de Algaidas,Villanueva de Algaidas,1933,2006,Spanish,Negrar,1970,2002,Miguel Berrocal
https://data.rkd.nl/artists/103571,Q586843,"Berrocal, Miguel",Male,Villanueva de Algaidas,Villanueva de Algaidas,1933,2006,Spanish,Villanueva de Algaidas,2002,2006,Miguel Berrocal
https://data.rkd.nl/artists/103574,Q2551765,"Bertoia, Harry",Male,San Lorenzo (Manzano),Barto (Pennsylvania),1915,1978,Italian,Topanga,1943,1943,Harry Bertoia
https://data.rkd.nl/artists/103574,Q2551765,"Bertoia, Harry",Male,San Lorenzo (Manzano),Barto (Pennsylvania),1915,1978,Italian,Bally,1950,1950,Harry Bertoia
https://data.rkd.nl/artists/10362,Q21288562,"Bonies, Bob",Male,The Hague (city),,1937,nan,Dutch,The Hague,nan,nan,Bob Bonies
https://data.rkd.nl/artists/10362,Q21288562,"Bonies, Bob",Male,The Hague (city),,1937,nan,Dutch,Stockholm,nan,nan,Bob Bonies
https://data.rkd.nl/artists/10362,Q21288562,"Bonies, Bob",Male,The Hague (city),,1937,nan,Dutch,Washington,nan,nan,Bob Bonies
https://data.rkd.nl/artists/10362,Q21288562,"Bonies, Bob",Male,The Hague (city),,1937,nan,Dutch,Montreal,nan,nan,Bob Bonies
https://data.rkd.nl/artists/10362,Q21288562,"Bonies, Bob",Male,The Hague (city),,1937,nan,Dutch,Wassenaar,1963,1981,Bob Bonies
https://data.rkd.nl/artists/10362,Q21288562,"Bonies, Bob",Male,The Hague (city),,1937,nan,Dutch,The Hague,1998,2023,Bob Bonies
https://data.rkd.nl/artists/103692,Q2915105,"Gutman, Nahum",Male,Bessarabia (hist. region),Tel Aviv (city),1898,1980,Israeli,Tel Aviv,1905,1980,Nahum Gutman
https://data.rkd.nl/artists/103692,Q2915105,"Gutman, Nahum",Male,Bessarabia (hist. region),Tel Aviv (city),1898,1980,Israeli,Paris,1958,1958,Nahum Gutman
https://data.rkd.nl/artists/103701,Q321527,"Borofsky, Jonathan",Male,Boston (Massachusetts),,1942,nan,American,New York City,nan,nan,Jonathan Borofsky
https://data.rkd.nl/artists/103821,Q720832,"Burden, Chris",Male,Boston (Massachusetts),Topanga (California),1946,2015,American,Los Angeles,nan,nan,Chris Burden
https://data.rkd.nl/artists/103821,Q720832,"Burden, Chris",Male,Boston (Massachusetts),Topanga (California),1946,2015,American,New York City,nan,nan,Chris Burden
https://data.rkd.nl/artists/103878,Q3828134,"Carroll, Lawrence",Male,Melbourne,Cologne (city),1954,2019,Australian,Los Angeles,nan,nan,Lawrence Carroll
https://data.rkd.nl/artists/103878,Q3828134,"Carroll, Lawrence",Male,Melbourne,Cologne (city),1954,2019,Australian,New York City,nan,nan,Lawrence Carroll
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Paris,1889,1909,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Hamburg,1913,1913,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Pittsburgh,1926,1936,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Trouville-sur-Mer,1930,1938,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Dauphiné,1930,1939,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Vernon,1930,1939,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Saint-Tropez,1930,1939,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Le Cannet,1939,1947,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Spain,1902,1902,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Belgium,1902,1902,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Netherlands,1902,1902,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Great Britain,1902,1902,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Tunisia,1902,1902,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Algeria,1902,1902,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Italy,1902,1902,Pierre Bonnard
https://data.rkd.nl/artists/10389,Q26408,"Bonnard, Pierre",Male,Fontenay-aux-Roses,Le Cannet (Alpes-Maritimes),1867,1947,French,Saint-Tropez,1909,1909,Pierre Bonnard
https://data.rkd.nl/artists/103901,,"Caser, Ettore",Male,Venice,New York City,1880,1944,Italian,New York City,nan,nan,Ettore Caser
https://data.rkd.nl/artists/104238,Q22002751,"Cushing, Howard Gardiner",Male,Boston (Massachusetts),New York City,1869,1916,American,Boston,nan,nan,Howard Gardiner Cushing
https://data.rkd.nl/artists/104238,Q22002751,"Cushing, Howard Gardiner",Male,Boston (Massachusetts),New York City,1869,1916,American,New York,nan,nan,Howard Gardiner Cushing
https://data.rkd.nl/artists/104455,Q20963450,"Favre, Louis",Male,Annemasse,Amsterdam (city),1892,1956,French,Paris,nan,nan,Louis Favre
https://data.rkd.nl/artists/104455,Q20963450,"Favre, Louis",Male,Annemasse,Amsterdam (city),1892,1956,French,Netherlands,1947,1947,Louis Favre
https://data.rkd.nl/artists/104455,Q20963450,"Favre, Louis",Male,Annemasse,Amsterdam (city),1892,1956,French,The Hague,1950,1950,Louis Favre
https://data.rkd.nl/artists/104486,Q6116329,"Ferrara, Jackie",Female,Detroit (Michigan),,1929,nan,American,New York City,nan,nan,Jackie Ferrara
https://data.rkd.nl/artists/104486,Q6116329,"Ferrara, Jackie",Female,Detroit (Michigan),,1929,nan,American,Italy,1949,1950,Jackie Ferrara
https://data.rkd.nl/artists/104581,Q644867,"Fox, Terry",Male,Seattle (Washington),Cologne (city),1943,2008,German,Cologne,1996,2008,Terry Fox
https://data.rkd.nl/artists/10469,Q1357683,"Bonvin, François",Male,Vaugirard (Paris),Saint-Germain-en-Laye (Yvelines),1817,1887,French,Paris,nan,nan,François Bonvin
https://data.rkd.nl/artists/10469,Q1357683,"Bonvin, François",Male,Vaugirard (Paris),Saint-Germain-en-Laye (Yvelines),1817,1887,French,Netherlands,1867,1873,François Bonvin
https://data.rkd.nl/artists/10469,Q1357683,"Bonvin, François",Male,Vaugirard (Paris),Saint-Germain-en-Laye (Yvelines),1817,1887,French,Belgium,nan,nan,François Bonvin
https://data.rkd.nl/artists/10469,Q1357683,"Bonvin, François",Male,Vaugirard (Paris),Saint-Germain-en-Laye (Yvelines),1817,1887,French,Paris,nan,nan,François Bonvin
https://data.rkd.nl/artists/104733,,"Zeising, Walter",Male,Leipzig (city),Dresden (city),1876,1933,German,Netherlands,1920,1920,Walter Zeising
https://data.rkd.nl/artists/104733,,"Zeising, Walter",Male,Leipzig (city),Dresden (city),1876,1933,German,Haarlem,1920,1920,Walter Zeising
https://data.rkd.nl/artists/104743,Q20948773,"Nicolini, Giovanni",Male,Palermo (city),Rome,1872,1956,Italian,Palermo,nan,nan,Giovanni Nicolini
https://data.rkd.nl/artists/104743,Q20948773,"Nicolini, Giovanni",Male,Palermo (city),Rome,1872,1956,Italian,Netherlands,1912,1912,Giovanni Nicolini
https://data.rkd.nl/artists/104820,Q235066,"Anderson, Laurie",Female,Chicago (Illinois),,1947,nan,American,New York City,1969,2008,Laurie Anderson
https://data.rkd.nl/artists/104833,Q2591295,"Arikha, Avigdor",Male,Radauti,Paris (city),1929,2010,Romanian,Paris,1949,2010,Avigdor Arikha
https://data.rkd.nl/artists/104833,Q2591295,"Arikha, Avigdor",Male,Radauti,Paris (city),1929,2010,Romanian,Sweden,1952,1954,Avigdor Arikha
https://data.rkd.nl/artists/104833,Q2591295,"Arikha, Avigdor",Male,Radauti,Paris (city),1929,2010,Romanian,London,1952,1954,Avigdor Arikha
https://data.rkd.nl/artists/104833,Q2591295,"Arikha, Avigdor",Male,Radauti,Paris (city),1929,2010,Romanian,Jeruzalem,nan,nan,Avigdor Arikha
https://data.rkd.nl/artists/104834,Q325184,"Armajani, Siah",Male,Teheran (city),New York City,1939,2020,Iranian,Teheran,nan,nan,Siah Armajani
https://data.rkd.nl/artists/104834,Q325184,"Armajani, Siah",Male,Teheran (city),New York City,1939,2020,Iranian,United States of America,1960,1960,Siah Armajani
https://data.rkd.nl/artists/104834,Q325184,"Armajani, Siah",Male,Teheran (city),New York City,1939,2020,Iranian,Saint Paul,nan,nan,Siah Armajani
https://data.rkd.nl/artists/104834,Q325184,"Armajani, Siah",Male,Teheran (city),New York City,1939,2020,Iranian,Minneapolis,nan,nan,Siah Armajani
https://data.rkd.nl/artists/104842,Q2910912,"Artzybasheff, Boris",Male,"Kharkiv (city, Ukraine)",,1899,1965,Russian,New York City,nan,nan,Boris Artzybasheff
https://data.rkd.nl/artists/105201,Q1352028,"Buchholz, Erich",Male,Bydgoszcz,"Berlin (city, Germany)",1891,1972,German,Berlin,1915,1925,Erich Buchholz
https://data.rkd.nl/artists/105201,Q1352028,"Buchholz, Erich",Male,Bydgoszcz,"Berlin (city, Germany)",1891,1972,German,Bamberg,1917,1917,Erich Buchholz
https://data.rkd.nl/artists/105201,Q1352028,"Buchholz, Erich",Male,Bydgoszcz,"Berlin (city, Germany)",1891,1972,German,Oranienburg,1925,1951,Erich Buchholz
https://data.rkd.nl/artists/105201,Q1352028,"Buchholz, Erich",Male,Bydgoszcz,"Berlin (city, Germany)",1891,1972,German,Berlin,1951,1972,Erich Buchholz
https://data.rkd.nl/artists/105357,Q1274234,"Campus, Peter",Male,New York City,,1937,nan,American,New York City,nan,nan,Peter Campus
https://data.rkd.nl/artists/105363,Q465777,"Celmins, Vija",Female,Riga (Latvia),,1939,nan,Russian,Germany,1944,1946,Vija Celmins
https://data.rkd.nl/artists/105363,Q465777,"Celmins, Vija",Female,Riga (Latvia),,1939,nan,Russian,Esslingen am Neckar,1946,1949,Vija Celmins
https://data.rkd.nl/artists/105363,Q465777,"Celmins, Vija",Female,Riga (Latvia),,1939,nan,Russian,Indianapolis,1949,1962,Vija Celmins
https://data.rkd.nl/artists/105363,Q465777,"Celmins, Vija",Female,Riga (Latvia),,1939,nan,Russian,Los Angeles,1962,1965,Vija Celmins
https://data.rkd.nl/artists/105363,Q465777,"Celmins, Vija",Female,Riga (Latvia),,1939,nan,Russian,Venice,1962,1962,Vija Celmins
https://data.rkd.nl/artists/105456,Q394503,"Denes, Agnes",Female,Budapest (city),,1938,nan,Hungarian,Sweden,nan,nan,Agnes Denes
https://data.rkd.nl/artists/105456,Q394503,"Denes, Agnes",Female,Budapest (city),,1938,nan,Hungarian,New York City,nan,nan,Agnes Denes
https://data.rkd.nl/artists/105467,Q956823,"Demachy, Robert",Male,Saint-Germain-en-Laye (Yvelines),Hennequeville,1859,1936,French,Netherlands,1911,1914,Robert Demachy
https://data.rkd.nl/artists/105467,Q956823,"Demachy, Robert",Male,Saint-Germain-en-Laye (Yvelines),Hennequeville,1859,1936,French,Amsterdam,1911,1914,Robert Demachy
https://data.rkd.nl/artists/105476,Q567421,"Di Suvero, Mark",Male,Shanghai (city),,1933,nan,American,United States of America,1941,1941,Mark Di Suvero
https://data.rkd.nl/artists/105476,Q567421,"Di Suvero, Mark",Male,Shanghai (city),,1933,nan,American,New York City,1957,2010,Mark Di Suvero
https://data.rkd.nl/artists/105529,Q2179910,"Etrog, Sorel",Male,Iasi (city),Toronto (Canada),1933,2014,Romanian,Israel,1950,1958,Sorel Etrog
https://data.rkd.nl/artists/105529,Q2179910,"Etrog, Sorel",Male,Iasi (city),Toronto (Canada),1933,2014,Romanian,New York City,1958,1963,Sorel Etrog
https://data.rkd.nl/artists/105529,Q2179910,"Etrog, Sorel",Male,Iasi (city),Toronto (Canada),1933,2014,Romanian,Toronto,1963,1963,Sorel Etrog
https://data.rkd.nl/artists/105656,Q728088,"Hélion, Jean",Male,Couterne,Paris (city),1904,1987,French,Lille,nan,nan,Jean Hélion
https://data.rkd.nl/artists/105656,Q728088,"Hélion, Jean",Male,Couterne,Paris (city),1904,1987,French,Paris,1921,1921,Jean Hélion
https://data.rkd.nl/artists/105656,Q728088,"Hélion, Jean",Male,Couterne,Paris (city),1904,1987,French,New York,1936,1940,Jean Hélion
https://data.rkd.nl/artists/105656,Q728088,"Hélion, Jean",Male,Couterne,Paris (city),1904,1987,French,France,1940,1940,Jean Hélion
https://data.rkd.nl/artists/105656,Q728088,"Hélion, Jean",Male,Couterne,Paris (city),1904,1987,French,United States of America,1942,1942,Jean Hélion
https://data.rkd.nl/artists/105731,Q15451471,"Girouard, Tina",Female,DeQuincy (Louisiana),Cecilia (Louisiana),1946,2020,American,New York City,nan,nan,Tina Girouard
https://data.rkd.nl/artists/105731,Q15451471,"Girouard, Tina",Female,DeQuincy (Louisiana),Cecilia (Louisiana),1946,2020,American,Louisiana,nan,nan,Tina Girouard
https://data.rkd.nl/artists/105731,Q15451471,"Girouard, Tina",Female,DeQuincy (Louisiana),Cecilia (Louisiana),1946,2020,American,Haiti,nan,nan,Tina Girouard
https://data.rkd.nl/artists/105868,Q314636,"Graves, Michael",Male,Indianapolis (Indiana),Princeton (New Jersey),1934,2015,American,Princeton,nan,nan,Michael Graves
https://data.rkd.nl/artists/105939,Q497712,"Gursky, Andreas",Male,Leipzig (city),,1955,nan,German,Düsseldorf,1956,1956,Andreas Gursky
